Iter;Problem;QPU;Qubits;Searched;Dec;Bin;Expected;Obtained;Error
9;Grover_4num_5Q;ibm_brisbane;5;4;31;'11111;1047;138;909
10;Grover_4num_5Q;ibm_brisbane;5;4;0;'00000;1047;116;931
10;Grover_4num_5Q;ibm_brisbane;5;4;1;'00001;0;136;136
10;Grover_4num_5Q;ibm_brisbane;5;4;2;'00010;0;120;120
10;Grover_4num_5Q;ibm_brisbane;5;4;3;'00011;0;140;140
10;Grover_4num_5Q;ibm_brisbane;5;4;4;'00100;0;123;123
10;Grover_4num_5Q;ibm_brisbane;5;4;5;'00101;0;136;136
10;Grover_4num_5Q;ibm_brisbane;5;4;6;'00110;0;116;116
10;Grover_4num_5Q;ibm_brisbane;5;4;7;'00111;0;147;147
10;Grover_4num_5Q;ibm_brisbane;5;4;8;'01000;0;115;115
10;Grover_4num_5Q;ibm_brisbane;5;4;9;'01001;0;146;146
10;Grover_4num_5Q;ibm_brisbane;5;4;10;'01010;0;119;119
10;Grover_4num_5Q;ibm_brisbane;5;4;11;'01011;0;146;146
10;Grover_4num_5Q;ibm_brisbane;5;4;12;'01100;0;102;102
10;Grover_4num_5Q;ibm_brisbane;5;4;13;'01101;0;127;127
10;Grover_4num_5Q;ibm_brisbane;5;4;14;'01110;1047;135;912
10;Grover_4num_5Q;ibm_brisbane;5;4;15;'01111;1047;146;901
10;Grover_4num_5Q;ibm_brisbane;5;4;16;'10000;0;108;108
10;Grover_4num_5Q;ibm_brisbane;5;4;17;'10001;0;132;132
10;Grover_4num_5Q;ibm_brisbane;5;4;18;'10010;0;117;117
10;Grover_4num_5Q;ibm_brisbane;5;4;19;'10011;0;130;130
10;Grover_4num_5Q;ibm_brisbane;5;4;20;'10100;0;120;120
10;Grover_4num_5Q;ibm_brisbane;5;4;21;'10101;0;155;155
10;Grover_4num_5Q;ibm_brisbane;5;4;22;'10110;0;126;126
10;Grover_4num_5Q;ibm_brisbane;5;4;23;'10111;0;136;136
10;Grover_4num_5Q;ibm_brisbane;5;4;24;'11000;0;124;124
10;Grover_4num_5Q;ibm_brisbane;5;4;25;'11001;0;139;139
10;Grover_4num_5Q;ibm_brisbane;5;4;26;'11010;0;131;131
10;Grover_4num_5Q;ibm_brisbane;5;4;27;'11011;0;150;150
10;Grover_4num_5Q;ibm_brisbane;5;4;28;'11100;0;128;128
10;Grover_4num_5Q;ibm_brisbane;5;4;29;'11101;0;140;140
10;Grover_4num_5Q;ibm_brisbane;5;4;30;'11110;0;121;121
10;Grover_4num_5Q;ibm_brisbane;5;4;31;'11111;1047;160;887
