Iter;Problem;QPU;Qubits;Searched;Dec;Bin;Expected;Obtained;Error
2;Grover_4num_5Q;ibm_brisbane;5;4;11;'01011;0;32;32
2;Grover_4num_5Q;ibm_brisbane;5;4;12;'01100;0;34;34
2;Grover_4num_5Q;ibm_brisbane;5;4;13;'01101;0;29;29
2;Grover_4num_5Q;ibm_brisbane;5;4;14;'01110;256;24;232
2;Grover_4num_5Q;ibm_brisbane;5;4;15;'01111;256;26;230
2;Grover_4num_5Q;ibm_brisbane;5;4;16;'10000;0;30;30
2;Grover_4num_5Q;ibm_brisbane;5;4;17;'10001;0;38;38
2;Grover_4num_5Q;ibm_brisbane;5;4;18;'10010;0;36;36
2;Grover_4num_5Q;ibm_brisbane;5;4;19;'10011;0;34;34
2;Grover_4num_5Q;ibm_brisbane;5;4;20;'10100;0;26;26
2;Grover_4num_5Q;ibm_brisbane;5;4;21;'10101;0;31;31
2;Grover_4num_5Q;ibm_brisbane;5;4;22;'10110;0;31;31
2;Grover_4num_5Q;ibm_brisbane;5;4;23;'10111;0;30;30
2;Grover_4num_5Q;ibm_brisbane;5;4;24;'11000;0;40;40
2;Grover_4num_5Q;ibm_brisbane;5;4;25;'11001;0;35;35
2;Grover_4num_5Q;ibm_brisbane;5;4;26;'11010;0;33;33
2;Grover_4num_5Q;ibm_brisbane;5;4;27;'11011;0;31;31
2;Grover_4num_5Q;ibm_brisbane;5;4;28;'11100;0;28;28
2;Grover_4num_5Q;ibm_brisbane;5;4;29;'11101;0;40;40
2;Grover_4num_5Q;ibm_brisbane;5;4;30;'11110;0;35;35
2;Grover_4num_5Q;ibm_brisbane;5;4;31;'11111;256;30;226
3;Grover_4num_5Q;ibm_brisbane;5;4;0;'00000;256;22;234
3;Grover_4num_5Q;ibm_brisbane;5;4;1;'00001;0;32;32
3;Grover_4num_5Q;ibm_brisbane;5;4;2;'00010;0;30;30
3;Grover_4num_5Q;ibm_brisbane;5;4;3;'00011;0;42;42
3;Grover_4num_5Q;ibm_brisbane;5;4;4;'00100;0;23;23
3;Grover_4num_5Q;ibm_brisbane;5;4;5;'00101;0;34;34
3;Grover_4num_5Q;ibm_brisbane;5;4;6;'00110;0;21;21
3;Grover_4num_5Q;ibm_brisbane;5;4;7;'00111;0;31;31
3;Grover_4num_5Q;ibm_brisbane;5;4;8;'01000;0;39;39
3;Grover_4num_5Q;ibm_brisbane;5;4;9;'01001;0;30;30
3;Grover_4num_5Q;ibm_brisbane;5;4;10;'01010;0;28;28
3;Grover_4num_5Q;ibm_brisbane;5;4;11;'01011;0;26;26
3;Grover_4num_5Q;ibm_brisbane;5;4;12;'01100;0;28;28
3;Grover_4num_5Q;ibm_brisbane;5;4;13;'01101;0;43;43
3;Grover_4num_5Q;ibm_brisbane;5;4;14;'01110;256;33;223
3;Grover_4num_5Q;ibm_brisbane;5;4;15;'01111;256;34;222
3;Grover_4num_5Q;ibm_brisbane;5;4;16;'10000;0;22;22
3;Grover_4num_5Q;ibm_brisbane;5;4;17;'10001;0;28;28
3;Grover_4num_5Q;ibm_brisbane;5;4;18;'10010;0;28;28
3;Grover_4num_5Q;ibm_brisbane;5;4;19;'10011;0;39;39
3;Grover_4num_5Q;ibm_brisbane;5;4;20;'10100;0;33;33
3;Grover_4num_5Q;ibm_brisbane;5;4;21;'10101;0;41;41
3;Grover_4num_5Q;ibm_brisbane;5;4;22;'10110;0;30;30
3;Grover_4num_5Q;ibm_brisbane;5;4;23;'10111;0;40;40
3;Grover_4num_5Q;ibm_brisbane;5;4;24;'11000;0;27;27
3;Grover_4num_5Q;ibm_brisbane;5;4;25;'11001;0;43;43
3;Grover_4num_5Q;ibm_brisbane;5;4;26;'11010;0;34;34
3;Grover_4num_5Q;ibm_brisbane;5;4;27;'11011;0;37;37
3;Grover_4num_5Q;ibm_brisbane;5;4;28;'11100;0;31;31
3;Grover_4num_5Q;ibm_brisbane;5;4;29;'11101;0;25;25
3;Grover_4num_5Q;ibm_brisbane;5;4;30;'11110;0;32;32
3;Grover_4num_5Q;ibm_brisbane;5;4;31;'11111;256;38;218
4;Grover_4num_5Q;ibm_brisbane;5;4;0;'00000;256;29;227
4;Grover_4num_5Q;ibm_brisbane;5;4;1;'00001;0;28;28
4;Grover_4num_5Q;ibm_brisbane;5;4;2;'00010;0;42;42
4;Grover_4num_5Q;ibm_brisbane;5;4;3;'00011;0;38;38
4;Grover_4num_5Q;ibm_brisbane;5;4;4;'00100;0;27;27
4;Grover_4num_5Q;ibm_brisbane;5;4;5;'00101;0;27;27
4;Grover_4num_5Q;ibm_brisbane;5;4;6;'00110;0;31;31
4;Grover_4num_5Q;ibm_brisbane;5;4;7;'00111;0;40;40
4;Grover_4num_5Q;ibm_brisbane;5;4;8;'01000;0;31;31
4;Grover_4num_5Q;ibm_brisbane;5;4;9;'01001;0;34;34
4;Grover_4num_5Q;ibm_brisbane;5;4;10;'01010;0;33;33
4;Grover_4num_5Q;ibm_brisbane;5;4;11;'01011;0;44;44
4;Grover_4num_5Q;ibm_brisbane;5;4;12;'01100;0;27;27
4;Grover_4num_5Q;ibm_brisbane;5;4;13;'01101;0;41;41
4;Grover_4num_5Q;ibm_brisbane;5;4;14;'01110;256;27;229
4;Grover_4num_5Q;ibm_brisbane;5;4;15;'01111;256;31;225
4;Grover_4num_5Q;ibm_brisbane;5;4;16;'10000;0;30;30
4;Grover_4num_5Q;ibm_brisbane;5;4;17;'10001;0;36;36
4;Grover_4num_5Q;ibm_brisbane;5;4;18;'10010;0;27;27
4;Grover_4num_5Q;ibm_brisbane;5;4;19;'10011;0;29;29
4;Grover_4num_5Q;ibm_brisbane;5;4;20;'10100;0;33;33
4;Grover_4num_5Q;ibm_brisbane;5;4;21;'10101;0;40;40
4;Grover_4num_5Q;ibm_brisbane;5;4;22;'10110;0;31;31
4;Grover_4num_5Q;ibm_brisbane;5;4;23;'10111;0;37;37
4;Grover_4num_5Q;ibm_brisbane;5;4;24;'11000;0;28;28
4;Grover_4num_5Q;ibm_brisbane;5;4;25;'11001;0;29;29
4;Grover_4num_5Q;ibm_brisbane;5;4;26;'11010;0;21;21
4;Grover_4num_5Q;ibm_brisbane;5;4;27;'11011;0;28;28
4;Grover_4num_5Q;ibm_brisbane;5;4;28;'11100;0;30;30
4;Grover_4num_5Q;ibm_brisbane;5;4;29;'11101;0;35;35
4;Grover_4num_5Q;ibm_brisbane;5;4;30;'11110;0;32;32
4;Grover_4num_5Q;ibm_brisbane;5;4;31;'11111;256;28;228
5;Grover_4num_5Q;ibm_brisbane;5;4;0;'00000;256;30;226
5;Grover_4num_5Q;ibm_brisbane;5;4;1;'00001;0;34;34
5;Grover_4num_5Q;ibm_brisbane;5;4;2;'00010;0;28;28
5;Grover_4num_5Q;ibm_brisbane;5;4;3;'00011;0;36;36
5;Grover_4num_5Q;ibm_brisbane;5;4;4;'00100;0;30;30
5;Grover_4num_5Q;ibm_brisbane;5;4;5;'00101;0;28;28
5;Grover_4num_5Q;ibm_brisbane;5;4;6;'00110;0;22;22
5;Grover_4num_5Q;ibm_brisbane;5;4;7;'00111;0;32;32
5;Grover_4num_5Q;ibm_brisbane;5;4;8;'01000;0;35;35
5;Grover_4num_5Q;ibm_brisbane;5;4;9;'01001;0;31;31
5;Grover_4num_5Q;ibm_brisbane;5;4;10;'01010;0;29;29
5;Grover_4num_5Q;ibm_brisbane;5;4;11;'01011;0;34;34
5;Grover_4num_5Q;ibm_brisbane;5;4;12;'01100;0;33;33
5;Grover_4num_5Q;ibm_brisbane;5;4;13;'01101;0;36;36
5;Grover_4num_5Q;ibm_brisbane;5;4;14;'01110;256;30;226
5;Grover_4num_5Q;ibm_brisbane;5;4;15;'01111;256;36;220
5;Grover_4num_5Q;ibm_brisbane;5;4;16;'10000;0;32;32
5;Grover_4num_5Q;ibm_brisbane;5;4;17;'10001;0;42;42
5;Grover_4num_5Q;ibm_brisbane;5;4;18;'10010;0;25;25
5;Grover_4num_5Q;ibm_brisbane;5;4;19;'10011;0;33;33
5;Grover_4num_5Q;ibm_brisbane;5;4;20;'10100;0;30;30
5;Grover_4num_5Q;ibm_brisbane;5;4;21;'10101;0;31;31
5;Grover_4num_5Q;ibm_brisbane;5;4;22;'10110;0;33;33
5;Grover_4num_5Q;ibm_brisbane;5;4;23;'10111;0;36;36
5;Grover_4num_5Q;ibm_brisbane;5;4;24;'11000;0;20;20
5;Grover_4num_5Q;ibm_brisbane;5;4;25;'11001;0;33;33
5;Grover_4num_5Q;ibm_brisbane;5;4;26;'11010;0;40;40
5;Grover_4num_5Q;ibm_brisbane;5;4;27;'11011;0;26;26
5;Grover_4num_5Q;ibm_brisbane;5;4;28;'11100;0;30;30
5;Grover_4num_5Q;ibm_brisbane;5;4;29;'11101;0;38;38
5;Grover_4num_5Q;ibm_brisbane;5;4;30;'11110;0;26;26
5;Grover_4num_5Q;ibm_brisbane;5;4;31;'11111;256;45;211
6;Grover_4num_5Q;ibm_brisbane;5;4;0;'00000;256;30;226
6;Grover_4num_5Q;ibm_brisbane;5;4;1;'00001;0;24;24
6;Grover_4num_5Q;ibm_brisbane;5;4;2;'00010;0;22;22
6;Grover_4num_5Q;ibm_brisbane;5;4;3;'00011;0;30;30
6;Grover_4num_5Q;ibm_brisbane;5;4;4;'00100;0;27;27
6;Grover_4num_5Q;ibm_brisbane;5;4;5;'00101;0;29;29
6;Grover_4num_5Q;ibm_brisbane;5;4;6;'00110;0;27;27
6;Grover_4num_5Q;ibm_brisbane;5;4;7;'00111;0;32;32
6;Grover_4num_5Q;ibm_brisbane;5;4;8;'01000;0;23;23
6;Grover_4num_5Q;ibm_brisbane;5;4;9;'01001;0;51;51
6;Grover_4num_5Q;ibm_brisbane;5;4;10;'01010;0;21;21
6;Grover_4num_5Q;ibm_brisbane;5;4;11;'01011;0;26;26
6;Grover_4num_5Q;ibm_brisbane;5;4;12;'01100;0;26;26
6;Grover_4num_5Q;ibm_brisbane;5;4;13;'01101;0;40;40
6;Grover_4num_5Q;ibm_brisbane;5;4;14;'01110;256;23;233
6;Grover_4num_5Q;ibm_brisbane;5;4;15;'01111;256;37;219
6;Grover_4num_5Q;ibm_brisbane;5;4;16;'10000;0;43;43
6;Grover_4num_5Q;ibm_brisbane;5;4;17;'10001;0;26;26
6;Grover_4num_5Q;ibm_brisbane;5;4;18;'10010;0;39;39
6;Grover_4num_5Q;ibm_brisbane;5;4;19;'10011;0;32;32
6;Grover_4num_5Q;ibm_brisbane;5;4;20;'10100;0;35;35
6;Grover_4num_5Q;ibm_brisbane;5;4;21;'10101;0;49;49
6;Grover_4num_5Q;ibm_brisbane;5;4;22;'10110;0;33;33
6;Grover_4num_5Q;ibm_brisbane;5;4;23;'10111;0;33;33
6;Grover_4num_5Q;ibm_brisbane;5;4;24;'11000;0;34;34
6;Grover_4num_5Q;ibm_brisbane;5;4;25;'11001;0;36;36
6;Grover_4num_5Q;ibm_brisbane;5;4;26;'11010;0;28;28
6;Grover_4num_5Q;ibm_brisbane;5;4;27;'11011;0;31;31
6;Grover_4num_5Q;ibm_brisbane;5;4;28;'11100;0;28;28
6;Grover_4num_5Q;ibm_brisbane;5;4;29;'11101;0;45;45
6;Grover_4num_5Q;ibm_brisbane;5;4;30;'11110;0;30;30
6;Grover_4num_5Q;ibm_brisbane;5;4;31;'11111;256;34;222
7;Grover_4num_5Q;ibm_brisbane;5;4;0;'00000;256;30;226
7;Grover_4num_5Q;ibm_brisbane;5;4;1;'00001;0;40;40
7;Grover_4num_5Q;ibm_brisbane;5;4;2;'00010;0;31;31
7;Grover_4num_5Q;ibm_brisbane;5;4;3;'00011;0;34;34
7;Grover_4num_5Q;ibm_brisbane;5;4;4;'00100;0;30;30
7;Grover_4num_5Q;ibm_brisbane;5;4;5;'00101;0;33;33
7;Grover_4num_5Q;ibm_brisbane;5;4;6;'00110;0;36;36
7;Grover_4num_5Q;ibm_brisbane;5;4;7;'00111;0;23;23
7;Grover_4num_5Q;ibm_brisbane;5;4;8;'01000;0;34;34
7;Grover_4num_5Q;ibm_brisbane;5;4;9;'01001;0;33;33
7;Grover_4num_5Q;ibm_brisbane;5;4;10;'01010;0;30;30
7;Grover_4num_5Q;ibm_brisbane;5;4;11;'01011;0;45;45
7;Grover_4num_5Q;ibm_brisbane;5;4;12;'01100;0;28;28
7;Grover_4num_5Q;ibm_brisbane;5;4;13;'01101;0;34;34
7;Grover_4num_5Q;ibm_brisbane;5;4;14;'01110;256;31;225
7;Grover_4num_5Q;ibm_brisbane;5;4;15;'01111;256;39;217
7;Grover_4num_5Q;ibm_brisbane;5;4;16;'10000;0;19;19
7;Grover_4num_5Q;ibm_brisbane;5;4;17;'10001;0;44;44
7;Grover_4num_5Q;ibm_brisbane;5;4;18;'10010;0;30;30
7;Grover_4num_5Q;ibm_brisbane;5;4;19;'10011;0;32;32
7;Grover_4num_5Q;ibm_brisbane;5;4;20;'10100;0;29;29
7;Grover_4num_5Q;ibm_brisbane;5;4;21;'10101;0;31;31
7;Grover_4num_5Q;ibm_brisbane;5;4;22;'10110;0;36;36
7;Grover_4num_5Q;ibm_brisbane;5;4;23;'10111;0;33;33
7;Grover_4num_5Q;ibm_brisbane;5;4;24;'11000;0;21;21
7;Grover_4num_5Q;ibm_brisbane;5;4;25;'11001;0;31;31
7;Grover_4num_5Q;ibm_brisbane;5;4;26;'11010;0;30;30
7;Grover_4num_5Q;ibm_brisbane;5;4;27;'11011;0;30;30
7;Grover_4num_5Q;ibm_brisbane;5;4;28;'11100;0;23;23
7;Grover_4num_5Q;ibm_brisbane;5;4;29;'11101;0;35;35
7;Grover_4num_5Q;ibm_brisbane;5;4;30;'11110;0;35;35
7;Grover_4num_5Q;ibm_brisbane;5;4;31;'11111;256;34;222
8;Grover_4num_5Q;ibm_brisbane;5;4;0;'00000;256;36;220
8;Grover_4num_5Q;ibm_brisbane;5;4;1;'00001;0;34;34
8;Grover_4num_5Q;ibm_brisbane;5;4;2;'00010;0;32;32
8;Grover_4num_5Q;ibm_brisbane;5;4;3;'00011;0;33;33
8;Grover_4num_5Q;ibm_brisbane;5;4;4;'00100;0;27;27
8;Grover_4num_5Q;ibm_brisbane;5;4;5;'00101;0;32;32
8;Grover_4num_5Q;ibm_brisbane;5;4;6;'00110;0;30;30
8;Grover_4num_5Q;ibm_brisbane;5;4;7;'00111;0;42;42
8;Grover_4num_5Q;ibm_brisbane;5;4;8;'01000;0;24;24
8;Grover_4num_5Q;ibm_brisbane;5;4;9;'01001;0;32;32
8;Grover_4num_5Q;ibm_brisbane;5;4;10;'01010;0;33;33
8;Grover_4num_5Q;ibm_brisbane;5;4;11;'01011;0;30;30
8;Grover_4num_5Q;ibm_brisbane;5;4;12;'01100;0;25;25
8;Grover_4num_5Q;ibm_brisbane;5;4;13;'01101;0;33;33
8;Grover_4num_5Q;ibm_brisbane;5;4;14;'01110;256;28;228
8;Grover_4num_5Q;ibm_brisbane;5;4;15;'01111;256;35;221
8;Grover_4num_5Q;ibm_brisbane;5;4;16;'10000;0;28;28
8;Grover_4num_5Q;ibm_brisbane;5;4;17;'10001;0;50;50
8;Grover_4num_5Q;ibm_brisbane;5;4;18;'10010;0;35;35
8;Grover_4num_5Q;ibm_brisbane;5;4;19;'10011;0;29;29
8;Grover_4num_5Q;ibm_brisbane;5;4;20;'10100;0;25;25
8;Grover_4num_5Q;ibm_brisbane;5;4;21;'10101;0;34;34
8;Grover_4num_5Q;ibm_brisbane;5;4;22;'10110;0;32;32
8;Grover_4num_5Q;ibm_brisbane;5;4;23;'10111;0;42;42
8;Grover_4num_5Q;ibm_brisbane;5;4;24;'11000;0;26;26
8;Grover_4num_5Q;ibm_brisbane;5;4;25;'11001;0;32;32
8;Grover_4num_5Q;ibm_brisbane;5;4;26;'11010;0;33;33
8;Grover_4num_5Q;ibm_brisbane;5;4;27;'11011;0;32;32
8;Grover_4num_5Q;ibm_brisbane;5;4;28;'11100;0;27;27
8;Grover_4num_5Q;ibm_brisbane;5;4;29;'11101;0;33;33
8;Grover_4num_5Q;ibm_brisbane;5;4;30;'11110;0;29;29
8;Grover_4num_5Q;ibm_brisbane;5;4;31;'11111;256;31;225
9;Grover_4num_5Q;ibm_brisbane;5;4;0;'00000;256;33;223
9;Grover_4num_5Q;ibm_brisbane;5;4;1;'00001;0;38;38
9;Grover_4num_5Q;ibm_brisbane;5;4;2;'00010;0;42;42
9;Grover_4num_5Q;ibm_brisbane;5;4;3;'00011;0;32;32
9;Grover_4num_5Q;ibm_brisbane;5;4;4;'00100;0;29;29
9;Grover_4num_5Q;ibm_brisbane;5;4;5;'00101;0;29;29
9;Grover_4num_5Q;ibm_brisbane;5;4;6;'00110;0;31;31
9;Grover_4num_5Q;ibm_brisbane;5;4;7;'00111;0;31;31
9;Grover_4num_5Q;ibm_brisbane;5;4;8;'01000;0;32;32
9;Grover_4num_5Q;ibm_brisbane;5;4;9;'01001;0;36;36
9;Grover_4num_5Q;ibm_brisbane;5;4;10;'01010;0;30;30
9;Grover_4num_5Q;ibm_brisbane;5;4;11;'01011;0;35;35
9;Grover_4num_5Q;ibm_brisbane;5;4;12;'01100;0;28;28
9;Grover_4num_5Q;ibm_brisbane;5;4;13;'01101;0;29;29
9;Grover_4num_5Q;ibm_brisbane;5;4;14;'01110;256;26;230
9;Grover_4num_5Q;ibm_brisbane;5;4;15;'01111;256;41;215
9;Grover_4num_5Q;ibm_brisbane;5;4;16;'10000;0;29;29
9;Grover_4num_5Q;ibm_brisbane;5;4;17;'10001;0;23;23
9;Grover_4num_5Q;ibm_brisbane;5;4;18;'10010;0;34;34
9;Grover_4num_5Q;ibm_brisbane;5;4;19;'10011;0;39;39
9;Grover_4num_5Q;ibm_brisbane;5;4;20;'10100;0;18;18
9;Grover_4num_5Q;ibm_brisbane;5;4;21;'10101;0;33;33
9;Grover_4num_5Q;ibm_brisbane;5;4;22;'10110;0;22;22
9;Grover_4num_5Q;ibm_brisbane;5;4;23;'10111;0;31;31
9;Grover_4num_5Q;ibm_brisbane;5;4;24;'11000;0;29;29
9;Grover_4num_5Q;ibm_brisbane;5;4;25;'11001;0;44;44
9;Grover_4num_5Q;ibm_brisbane;5;4;26;'11010;0;33;33
9;Grover_4num_5Q;ibm_brisbane;5;4;27;'11011;0;32;32
9;Grover_4num_5Q;ibm_brisbane;5;4;28;'11100;0;30;30
9;Grover_4num_5Q;ibm_brisbane;5;4;29;'11101;0;38;38
9;Grover_4num_5Q;ibm_brisbane;5;4;30;'11110;0;28;28
9;Grover_4num_5Q;ibm_brisbane;5;4;31;'11111;256;39;217
10;Grover_4num_5Q;ibm_brisbane;5;4;0;'00000;256;30;226
10;Grover_4num_5Q;ibm_brisbane;5;4;1;'00001;0;30;30
10;Grover_4num_5Q;ibm_brisbane;5;4;2;'00010;0;34;34
10;Grover_4num_5Q;ibm_brisbane;5;4;3;'00011;0;32;32
10;Grover_4num_5Q;ibm_brisbane;5;4;4;'00100;0;40;40
10;Grover_4num_5Q;ibm_brisbane;5;4;5;'00101;0;29;29
10;Grover_4num_5Q;ibm_brisbane;5;4;6;'00110;0;34;34
10;Grover_4num_5Q;ibm_brisbane;5;4;7;'00111;0;37;37
10;Grover_4num_5Q;ibm_brisbane;5;4;8;'01000;0;27;27
10;Grover_4num_5Q;ibm_brisbane;5;4;9;'01001;0;23;23
10;Grover_4num_5Q;ibm_brisbane;5;4;10;'01010;0;39;39
10;Grover_4num_5Q;ibm_brisbane;5;4;11;'01011;0;38;38
10;Grover_4num_5Q;ibm_brisbane;5;4;12;'01100;0;22;22
10;Grover_4num_5Q;ibm_brisbane;5;4;13;'01101;0;35;35
10;Grover_4num_5Q;ibm_brisbane;5;4;14;'01110;256;33;223
10;Grover_4num_5Q;ibm_brisbane;5;4;15;'01111;256;24;232
10;Grover_4num_5Q;ibm_brisbane;5;4;16;'10000;0;20;20
10;Grover_4num_5Q;ibm_brisbane;5;4;17;'10001;0;37;37
10;Grover_4num_5Q;ibm_brisbane;5;4;18;'10010;0;22;22
10;Grover_4num_5Q;ibm_brisbane;5;4;19;'10011;0;34;34
10;Grover_4num_5Q;ibm_brisbane;5;4;20;'10100;0;42;42
10;Grover_4num_5Q;ibm_brisbane;5;4;21;'10101;0;31;31
10;Grover_4num_5Q;ibm_brisbane;5;4;22;'10110;0;28;28
10;Grover_4num_5Q;ibm_brisbane;5;4;23;'10111;0;47;47
10;Grover_4num_5Q;ibm_brisbane;5;4;24;'11000;0;35;35
10;Grover_4num_5Q;ibm_brisbane;5;4;25;'11001;0;29;29
10;Grover_4num_5Q;ibm_brisbane;5;4;26;'11010;0;38;38
10;Grover_4num_5Q;ibm_brisbane;5;4;27;'11011;0;28;28
10;Grover_4num_5Q;ibm_brisbane;5;4;28;'11100;0;21;21
10;Grover_4num_5Q;ibm_brisbane;5;4;29;'11101;0;34;34
10;Grover_4num_5Q;ibm_brisbane;5;4;30;'11110;0;28;28
10;Grover_4num_5Q;ibm_brisbane;5;4;31;'11111;256;43;213
