Iter;Problem;QPU;Qubits;Searched;Dec;Bin;Expected;Obtained;Error
6;Greenoble_4num_5Q;ibm_brisbane;5;4;11;'01011;0;133;133
6;Greenoble_4num_5Q;ibm_brisbane;5;4;12;'01100;0;112;112
6;Greenoble_4num_5Q;ibm_brisbane;5;4;13;'01101;0;114;114
6;Greenoble_4num_5Q;ibm_brisbane;5;4;14;'01110;864;118;746
6;Greenoble_4num_5Q;ibm_brisbane;5;4;15;'01111;864;131;734
6;Greenoble_4num_5Q;ibm_brisbane;5;4;16;'10000;0;83;83
6;Greenoble_4num_5Q;ibm_brisbane;5;4;17;'10001;0;78;78
6;Greenoble_4num_5Q;ibm_brisbane;5;4;18;'10010;0;116;116
6;Greenoble_4num_5Q;ibm_brisbane;5;4;19;'10011;0;96;96
6;Greenoble_4num_5Q;ibm_brisbane;5;4;20;'10100;0;103;103
6;Greenoble_4num_5Q;ibm_brisbane;5;4;21;'10101;0;92;92
6;Greenoble_4num_5Q;ibm_brisbane;5;4;22;'10110;0;131;131
6;Greenoble_4num_5Q;ibm_brisbane;5;4;23;'10111;0;92;92
6;Greenoble_4num_5Q;ibm_brisbane;5;4;24;'11000;0;130;130
6;Greenoble_4num_5Q;ibm_brisbane;5;4;25;'11001;0;83;83
6;Greenoble_4num_5Q;ibm_brisbane;5;4;26;'11010;0;120;120
6;Greenoble_4num_5Q;ibm_brisbane;5;4;27;'11011;0;110;110
6;Greenoble_4num_5Q;ibm_brisbane;5;4;28;'11100;0;158;158
6;Greenoble_4num_5Q;ibm_brisbane;5;4;29;'11101;0;111;111
6;Greenoble_4num_5Q;ibm_brisbane;5;4;30;'11110;0;157;157
6;Greenoble_4num_5Q;ibm_brisbane;5;4;31;'11111;864;116;748
7;Greenoble_4num_5Q;ibm_brisbane;5;4;0;'00000;864;94;770
7;Greenoble_4num_5Q;ibm_brisbane;5;4;1;'00001;0;84;84
7;Greenoble_4num_5Q;ibm_brisbane;5;4;2;'00010;0;117;117
7;Greenoble_4num_5Q;ibm_brisbane;5;4;3;'00011;0;116;116
7;Greenoble_4num_5Q;ibm_brisbane;5;4;4;'00100;0;97;97
7;Greenoble_4num_5Q;ibm_brisbane;5;4;5;'00101;0;88;88
7;Greenoble_4num_5Q;ibm_brisbane;5;4;6;'00110;0;117;117
7;Greenoble_4num_5Q;ibm_brisbane;5;4;7;'00111;0;100;100
7;Greenoble_4num_5Q;ibm_brisbane;5;4;8;'01000;0;110;110
7;Greenoble_4num_5Q;ibm_brisbane;5;4;9;'01001;0;119;119
7;Greenoble_4num_5Q;ibm_brisbane;5;4;10;'01010;0;118;118
7;Greenoble_4num_5Q;ibm_brisbane;5;4;11;'01011;0;129;129
7;Greenoble_4num_5Q;ibm_brisbane;5;4;12;'01100;0;125;125
7;Greenoble_4num_5Q;ibm_brisbane;5;4;13;'01101;0;119;119
7;Greenoble_4num_5Q;ibm_brisbane;5;4;14;'01110;864;127;738
7;Greenoble_4num_5Q;ibm_brisbane;5;4;15;'01111;864;133;732
7;Greenoble_4num_5Q;ibm_brisbane;5;4;16;'10000;0;91;91
7;Greenoble_4num_5Q;ibm_brisbane;5;4;17;'10001;0;97;97
7;Greenoble_4num_5Q;ibm_brisbane;5;4;18;'10010;0;94;94
7;Greenoble_4num_5Q;ibm_brisbane;5;4;19;'10011;0;89;89
7;Greenoble_4num_5Q;ibm_brisbane;5;4;20;'10100;0;96;96
7;Greenoble_4num_5Q;ibm_brisbane;5;4;21;'10101;0;100;100
7;Greenoble_4num_5Q;ibm_brisbane;5;4;22;'10110;0;103;103
7;Greenoble_4num_5Q;ibm_brisbane;5;4;23;'10111;0;87;87
7;Greenoble_4num_5Q;ibm_brisbane;5;4;24;'11000;0;120;120
7;Greenoble_4num_5Q;ibm_brisbane;5;4;25;'11001;0;87;87
7;Greenoble_4num_5Q;ibm_brisbane;5;4;26;'11010;0;124;124
7;Greenoble_4num_5Q;ibm_brisbane;5;4;27;'11011;0;97;97
7;Greenoble_4num_5Q;ibm_brisbane;5;4;28;'11100;0;132;132
7;Greenoble_4num_5Q;ibm_brisbane;5;4;29;'11101;0;113;113
7;Greenoble_4num_5Q;ibm_brisbane;5;4;30;'11110;0;144;144
7;Greenoble_4num_5Q;ibm_brisbane;5;4;31;'11111;864;91;774
8;Greenoble_4num_5Q;ibm_brisbane;5;4;0;'00000;864;86;778
8;Greenoble_4num_5Q;ibm_brisbane;5;4;1;'00001;0;105;105
8;Greenoble_4num_5Q;ibm_brisbane;5;4;2;'00010;0;108;108
8;Greenoble_4num_5Q;ibm_brisbane;5;4;3;'00011;0;92;92
8;Greenoble_4num_5Q;ibm_brisbane;5;4;4;'00100;0;81;81
8;Greenoble_4num_5Q;ibm_brisbane;5;4;5;'00101;0;79;79
8;Greenoble_4num_5Q;ibm_brisbane;5;4;6;'00110;0;127;127
8;Greenoble_4num_5Q;ibm_brisbane;5;4;7;'00111;0;110;110
8;Greenoble_4num_5Q;ibm_brisbane;5;4;8;'01000;0;121;121
8;Greenoble_4num_5Q;ibm_brisbane;5;4;9;'01001;0;109;109
8;Greenoble_4num_5Q;ibm_brisbane;5;4;10;'01010;0;114;114
8;Greenoble_4num_5Q;ibm_brisbane;5;4;11;'01011;0;113;113
8;Greenoble_4num_5Q;ibm_brisbane;5;4;12;'01100;0;113;113
8;Greenoble_4num_5Q;ibm_brisbane;5;4;13;'01101;0;103;103
8;Greenoble_4num_5Q;ibm_brisbane;5;4;14;'01110;864;121;744
8;Greenoble_4num_5Q;ibm_brisbane;5;4;15;'01111;864;134;730
8;Greenoble_4num_5Q;ibm_brisbane;5;4;16;'10000;0;98;98
8;Greenoble_4num_5Q;ibm_brisbane;5;4;17;'10001;0;85;85
8;Greenoble_4num_5Q;ibm_brisbane;5;4;18;'10010;0;106;106
8;Greenoble_4num_5Q;ibm_brisbane;5;4;19;'10011;0;101;101
8;Greenoble_4num_5Q;ibm_brisbane;5;4;20;'10100;0;82;82
8;Greenoble_4num_5Q;ibm_brisbane;5;4;21;'10101;0;104;104
8;Greenoble_4num_5Q;ibm_brisbane;5;4;22;'10110;0;128;128
8;Greenoble_4num_5Q;ibm_brisbane;5;4;23;'10111;0;82;82
8;Greenoble_4num_5Q;ibm_brisbane;5;4;24;'11000;0;118;118
8;Greenoble_4num_5Q;ibm_brisbane;5;4;25;'11001;0;108;108
8;Greenoble_4num_5Q;ibm_brisbane;5;4;26;'11010;0;144;144
8;Greenoble_4num_5Q;ibm_brisbane;5;4;27;'11011;0;120;120
8;Greenoble_4num_5Q;ibm_brisbane;5;4;28;'11100;0;136;136
8;Greenoble_4num_5Q;ibm_brisbane;5;4;29;'11101;0;110;110
8;Greenoble_4num_5Q;ibm_brisbane;5;4;30;'11110;0;137;137
8;Greenoble_4num_5Q;ibm_brisbane;5;4;31;'11111;864;83;782
9;Greenoble_4num_5Q;ibm_brisbane;5;4;0;'00000;864;85;780
9;Greenoble_4num_5Q;ibm_brisbane;5;4;1;'00001;0;93;93
9;Greenoble_4num_5Q;ibm_brisbane;5;4;2;'00010;0;114;114
9;Greenoble_4num_5Q;ibm_brisbane;5;4;3;'00011;0;101;101
9;Greenoble_4num_5Q;ibm_brisbane;5;4;4;'00100;0;82;82
9;Greenoble_4num_5Q;ibm_brisbane;5;4;5;'00101;0;100;100
9;Greenoble_4num_5Q;ibm_brisbane;5;4;6;'00110;0;112;112
9;Greenoble_4num_5Q;ibm_brisbane;5;4;7;'00111;0;124;124
9;Greenoble_4num_5Q;ibm_brisbane;5;4;8;'01000;0;102;102
9;Greenoble_4num_5Q;ibm_brisbane;5;4;9;'01001;0;112;112
9;Greenoble_4num_5Q;ibm_brisbane;5;4;10;'01010;0;122;122
9;Greenoble_4num_5Q;ibm_brisbane;5;4;11;'01011;0;129;129
9;Greenoble_4num_5Q;ibm_brisbane;5;4;12;'01100;0;98;98
9;Greenoble_4num_5Q;ibm_brisbane;5;4;13;'01101;0;124;124
9;Greenoble_4num_5Q;ibm_brisbane;5;4;14;'01110;864;122;742
9;Greenoble_4num_5Q;ibm_brisbane;5;4;15;'01111;864;135;730
9;Greenoble_4num_5Q;ibm_brisbane;5;4;16;'10000;0;108;108
9;Greenoble_4num_5Q;ibm_brisbane;5;4;17;'10001;0;69;69
9;Greenoble_4num_5Q;ibm_brisbane;5;4;18;'10010;0;106;106
9;Greenoble_4num_5Q;ibm_brisbane;5;4;19;'10011;0;88;88
9;Greenoble_4num_5Q;ibm_brisbane;5;4;20;'10100;0;124;124
9;Greenoble_4num_5Q;ibm_brisbane;5;4;21;'10101;0;80;80
9;Greenoble_4num_5Q;ibm_brisbane;5;4;22;'10110;0;107;107
9;Greenoble_4num_5Q;ibm_brisbane;5;4;23;'10111;0;103;103
9;Greenoble_4num_5Q;ibm_brisbane;5;4;24;'11000;0;135;135
9;Greenoble_4num_5Q;ibm_brisbane;5;4;25;'11001;0;106;106
9;Greenoble_4num_5Q;ibm_brisbane;5;4;26;'11010;0;128;128
9;Greenoble_4num_5Q;ibm_brisbane;5;4;27;'11011;0;96;96
9;Greenoble_4num_5Q;ibm_brisbane;5;4;28;'11100;0;128;128
9;Greenoble_4num_5Q;ibm_brisbane;5;4;29;'11101;0;98;98
9;Greenoble_4num_5Q;ibm_brisbane;5;4;30;'11110;0;137;137
9;Greenoble_4num_5Q;ibm_brisbane;5;4;31;'11111;864;90;774
10;Greenoble_4num_5Q;ibm_brisbane;5;4;0;'00000;864;100;764
10;Greenoble_4num_5Q;ibm_brisbane;5;4;1;'00001;0;85;85
10;Greenoble_4num_5Q;ibm_brisbane;5;4;2;'00010;0;104;104
10;Greenoble_4num_5Q;ibm_brisbane;5;4;3;'00011;0;121;121
10;Greenoble_4num_5Q;ibm_brisbane;5;4;4;'00100;0;91;91
10;Greenoble_4num_5Q;ibm_brisbane;5;4;5;'00101;0;83;83
10;Greenoble_4num_5Q;ibm_brisbane;5;4;6;'00110;0;146;146
10;Greenoble_4num_5Q;ibm_brisbane;5;4;7;'00111;0;97;97
10;Greenoble_4num_5Q;ibm_brisbane;5;4;8;'01000;0;100;100
10;Greenoble_4num_5Q;ibm_brisbane;5;4;9;'01001;0;102;102
10;Greenoble_4num_5Q;ibm_brisbane;5;4;10;'01010;0;107;107
10;Greenoble_4num_5Q;ibm_brisbane;5;4;11;'01011;0;105;105
10;Greenoble_4num_5Q;ibm_brisbane;5;4;12;'01100;0;112;112
10;Greenoble_4num_5Q;ibm_brisbane;5;4;13;'01101;0;115;115
10;Greenoble_4num_5Q;ibm_brisbane;5;4;14;'01110;864;134;730
10;Greenoble_4num_5Q;ibm_brisbane;5;4;15;'01111;864;126;738
10;Greenoble_4num_5Q;ibm_brisbane;5;4;16;'10000;0;105;105
10;Greenoble_4num_5Q;ibm_brisbane;5;4;17;'10001;0;90;90
10;Greenoble_4num_5Q;ibm_brisbane;5;4;18;'10010;0;113;113
10;Greenoble_4num_5Q;ibm_brisbane;5;4;19;'10011;0;104;104
10;Greenoble_4num_5Q;ibm_brisbane;5;4;20;'10100;0;111;111
10;Greenoble_4num_5Q;ibm_brisbane;5;4;21;'10101;0;89;89
10;Greenoble_4num_5Q;ibm_brisbane;5;4;22;'10110;0;117;117
10;Greenoble_4num_5Q;ibm_brisbane;5;4;23;'10111;0;123;123
10;Greenoble_4num_5Q;ibm_brisbane;5;4;24;'11000;0;94;94
10;Greenoble_4num_5Q;ibm_brisbane;5;4;25;'11001;0;84;84
10;Greenoble_4num_5Q;ibm_brisbane;5;4;26;'11010;0;118;118
10;Greenoble_4num_5Q;ibm_brisbane;5;4;27;'11011;0;134;134
10;Greenoble_4num_5Q;ibm_brisbane;5;4;28;'11100;0;113;113
10;Greenoble_4num_5Q;ibm_brisbane;5;4;29;'11101;0;95;95
10;Greenoble_4num_5Q;ibm_brisbane;5;4;30;'11110;0;144;144
10;Greenoble_4num_5Q;ibm_brisbane;5;4;31;'11111;864;96;768
