Iter;Problem;QPU;Qubits;Searched;Dec;Bin;Expected;Obtained;Error
2;Greenoble_2num_5Q;ibm_brisbane;5;2;14;'01110;0;73;73
2;Greenoble_2num_5Q;ibm_brisbane;5;2;15;'01111;0;7;7
2;Greenoble_2num_5Q;ibm_brisbane;5;2;16;'10000;0;28;28
2;Greenoble_2num_5Q;ibm_brisbane;5;2;17;'10001;0;70;70
2;Greenoble_2num_5Q;ibm_brisbane;5;2;18;'10010;0;44;44
2;Greenoble_2num_5Q;ibm_brisbane;5;2;19;'10011;0;96;96
2;Greenoble_2num_5Q;ibm_brisbane;5;2;20;'10100;0;21;21
2;Greenoble_2num_5Q;ibm_brisbane;5;2;21;'10101;0;60;60
2;Greenoble_2num_5Q;ibm_brisbane;5;2;22;'10110;0;27;27
2;Greenoble_2num_5Q;ibm_brisbane;5;2;23;'10111;0;62;62
2;Greenoble_2num_5Q;ibm_brisbane;5;2;24;'11000;0;142;142
2;Greenoble_2num_5Q;ibm_brisbane;5;2;25;'11001;0;285;285
2;Greenoble_2num_5Q;ibm_brisbane;5;2;26;'11010;0;153;153
2;Greenoble_2num_5Q;ibm_brisbane;5;2;27;'11011;0;318;318
2;Greenoble_2num_5Q;ibm_brisbane;5;2;28;'11100;0;66;66
2;Greenoble_2num_5Q;ibm_brisbane;5;2;29;'11101;0;126;126
2;Greenoble_2num_5Q;ibm_brisbane;5;2;30;'11110;0;67;67
2;Greenoble_2num_5Q;ibm_brisbane;5;2;31;'11111;1653;182;1471
3;Greenoble_2num_5Q;ibm_brisbane;5;2;0;'00000;1653;388;1265
3;Greenoble_2num_5Q;ibm_brisbane;5;2;1;'00001;0;244;244
3;Greenoble_2num_5Q;ibm_brisbane;5;2;2;'00010;0;109;109
3;Greenoble_2num_5Q;ibm_brisbane;5;2;3;'00011;0;124;124
3;Greenoble_2num_5Q;ibm_brisbane;5;2;4;'00100;0;31;31
3;Greenoble_2num_5Q;ibm_brisbane;5;2;5;'00101;0;34;34
3;Greenoble_2num_5Q;ibm_brisbane;5;2;6;'00110;0;28;28
3;Greenoble_2num_5Q;ibm_brisbane;5;2;7;'00111;0;31;31
3;Greenoble_2num_5Q;ibm_brisbane;5;2;8;'01000;0;266;266
3;Greenoble_2num_5Q;ibm_brisbane;5;2;9;'01001;0;149;149
3;Greenoble_2num_5Q;ibm_brisbane;5;2;10;'01010;0;111;111
3;Greenoble_2num_5Q;ibm_brisbane;5;2;11;'01011;0;109;109
3;Greenoble_2num_5Q;ibm_brisbane;5;2;12;'01100;0;21;21
3;Greenoble_2num_5Q;ibm_brisbane;5;2;13;'01101;0;22;22
3;Greenoble_2num_5Q;ibm_brisbane;5;2;14;'01110;0;19;19
3;Greenoble_2num_5Q;ibm_brisbane;5;2;15;'01111;0;17;17
3;Greenoble_2num_5Q;ibm_brisbane;5;2;16;'10000;0;21;21
3;Greenoble_2num_5Q;ibm_brisbane;5;2;17;'10001;0;12;12
3;Greenoble_2num_5Q;ibm_brisbane;5;2;18;'10010;0;79;79
3;Greenoble_2num_5Q;ibm_brisbane;5;2;19;'10011;0;51;51
3;Greenoble_2num_5Q;ibm_brisbane;5;2;20;'10100;0;36;36
3;Greenoble_2num_5Q;ibm_brisbane;5;2;21;'10101;0;43;43
3;Greenoble_2num_5Q;ibm_brisbane;5;2;22;'10110;0;570;570
3;Greenoble_2num_5Q;ibm_brisbane;5;2;23;'10111;0;265;265
3;Greenoble_2num_5Q;ibm_brisbane;5;2;24;'11000;0;14;14
3;Greenoble_2num_5Q;ibm_brisbane;5;2;25;'11001;0;10;10
3;Greenoble_2num_5Q;ibm_brisbane;5;2;26;'11010;0;50;50
3;Greenoble_2num_5Q;ibm_brisbane;5;2;27;'11011;0;30;30
3;Greenoble_2num_5Q;ibm_brisbane;5;2;28;'11100;0;19;19
3;Greenoble_2num_5Q;ibm_brisbane;5;2;29;'11101;0;21;21
3;Greenoble_2num_5Q;ibm_brisbane;5;2;30;'11110;0;259;259
3;Greenoble_2num_5Q;ibm_brisbane;5;2;31;'11111;1653;123;1530
4;Greenoble_2num_5Q;ibm_brisbane;5;2;0;'00000;1653;368;1285
4;Greenoble_2num_5Q;ibm_brisbane;5;2;1;'00001;0;83;83
4;Greenoble_2num_5Q;ibm_brisbane;5;2;2;'00010;0;79;79
4;Greenoble_2num_5Q;ibm_brisbane;5;2;3;'00011;0;22;22
4;Greenoble_2num_5Q;ibm_brisbane;5;2;4;'00100;0;201;201
4;Greenoble_2num_5Q;ibm_brisbane;5;2;5;'00101;0;50;50
4;Greenoble_2num_5Q;ibm_brisbane;5;2;6;'00110;0;45;45
4;Greenoble_2num_5Q;ibm_brisbane;5;2;7;'00111;0;11;11
4;Greenoble_2num_5Q;ibm_brisbane;5;2;8;'01000;0;179;179
4;Greenoble_2num_5Q;ibm_brisbane;5;2;9;'01001;0;54;54
4;Greenoble_2num_5Q;ibm_brisbane;5;2;10;'01010;0;49;49
4;Greenoble_2num_5Q;ibm_brisbane;5;2;11;'01011;0;10;10
4;Greenoble_2num_5Q;ibm_brisbane;5;2;12;'01100;0;265;265
4;Greenoble_2num_5Q;ibm_brisbane;5;2;13;'01101;0;71;71
4;Greenoble_2num_5Q;ibm_brisbane;5;2;14;'01110;0;57;57
4;Greenoble_2num_5Q;ibm_brisbane;5;2;15;'01111;0;19;19
4;Greenoble_2num_5Q;ibm_brisbane;5;2;16;'10000;0;50;50
4;Greenoble_2num_5Q;ibm_brisbane;5;2;17;'10001;0;53;53
4;Greenoble_2num_5Q;ibm_brisbane;5;2;18;'10010;0;58;58
4;Greenoble_2num_5Q;ibm_brisbane;5;2;19;'10011;0;98;98
4;Greenoble_2num_5Q;ibm_brisbane;5;2;20;'10100;0;28;28
4;Greenoble_2num_5Q;ibm_brisbane;5;2;21;'10101;0;45;45
4;Greenoble_2num_5Q;ibm_brisbane;5;2;22;'10110;0;34;34
4;Greenoble_2num_5Q;ibm_brisbane;5;2;23;'10111;0;51;51
4;Greenoble_2num_5Q;ibm_brisbane;5;2;24;'11000;0;185;185
4;Greenoble_2num_5Q;ibm_brisbane;5;2;25;'11001;0;250;250
4;Greenoble_2num_5Q;ibm_brisbane;5;2;26;'11010;0;206;206
4;Greenoble_2num_5Q;ibm_brisbane;5;2;27;'11011;0;275;275
4;Greenoble_2num_5Q;ibm_brisbane;5;2;28;'11100;0;66;66
4;Greenoble_2num_5Q;ibm_brisbane;5;2;29;'11101;0;113;113
4;Greenoble_2num_5Q;ibm_brisbane;5;2;30;'11110;0;97;97
4;Greenoble_2num_5Q;ibm_brisbane;5;2;31;'11111;1653;134;1519
5;Greenoble_2num_5Q;ibm_brisbane;5;2;0;'00000;1653;393;1260
5;Greenoble_2num_5Q;ibm_brisbane;5;2;1;'00001;0;47;47
5;Greenoble_2num_5Q;ibm_brisbane;5;2;2;'00010;0;104;104
5;Greenoble_2num_5Q;ibm_brisbane;5;2;3;'00011;0;23;23
5;Greenoble_2num_5Q;ibm_brisbane;5;2;4;'00100;0;221;221
5;Greenoble_2num_5Q;ibm_brisbane;5;2;5;'00101;0;39;39
5;Greenoble_2num_5Q;ibm_brisbane;5;2;6;'00110;0;57;57
5;Greenoble_2num_5Q;ibm_brisbane;5;2;7;'00111;0;5;5
5;Greenoble_2num_5Q;ibm_brisbane;5;2;8;'01000;0;210;210
5;Greenoble_2num_5Q;ibm_brisbane;5;2;9;'01001;0;39;39
5;Greenoble_2num_5Q;ibm_brisbane;5;2;10;'01010;0;40;40
5;Greenoble_2num_5Q;ibm_brisbane;5;2;11;'01011;0;7;7
5;Greenoble_2num_5Q;ibm_brisbane;5;2;12;'01100;0;247;247
5;Greenoble_2num_5Q;ibm_brisbane;5;2;13;'01101;0;42;42
5;Greenoble_2num_5Q;ibm_brisbane;5;2;14;'01110;0;66;66
5;Greenoble_2num_5Q;ibm_brisbane;5;2;15;'01111;0;10;10
5;Greenoble_2num_5Q;ibm_brisbane;5;2;16;'10000;0;41;41
5;Greenoble_2num_5Q;ibm_brisbane;5;2;17;'10001;0;77;77
5;Greenoble_2num_5Q;ibm_brisbane;5;2;18;'10010;0;40;40
5;Greenoble_2num_5Q;ibm_brisbane;5;2;19;'10011;0;97;97
5;Greenoble_2num_5Q;ibm_brisbane;5;2;20;'10100;0;19;19
5;Greenoble_2num_5Q;ibm_brisbane;5;2;21;'10101;0;43;43
5;Greenoble_2num_5Q;ibm_brisbane;5;2;22;'10110;0;18;18
5;Greenoble_2num_5Q;ibm_brisbane;5;2;23;'10111;0;62;62
5;Greenoble_2num_5Q;ibm_brisbane;5;2;24;'11000;0;129;129
5;Greenoble_2num_5Q;ibm_brisbane;5;2;25;'11001;0;246;246
5;Greenoble_2num_5Q;ibm_brisbane;5;2;26;'11010;0;126;126
5;Greenoble_2num_5Q;ibm_brisbane;5;2;27;'11011;0;337;337
5;Greenoble_2num_5Q;ibm_brisbane;5;2;28;'11100;0;68;68
5;Greenoble_2num_5Q;ibm_brisbane;5;2;29;'11101;0;163;163
5;Greenoble_2num_5Q;ibm_brisbane;5;2;30;'11110;0;75;75
5;Greenoble_2num_5Q;ibm_brisbane;5;2;31;'11111;1653;215;1438
6;Greenoble_2num_5Q;ibm_brisbane;5;2;0;'00000;1653;435;1218
6;Greenoble_2num_5Q;ibm_brisbane;5;2;1;'00001;0;57;57
6;Greenoble_2num_5Q;ibm_brisbane;5;2;2;'00010;0;105;105
6;Greenoble_2num_5Q;ibm_brisbane;5;2;3;'00011;0;16;16
6;Greenoble_2num_5Q;ibm_brisbane;5;2;4;'00100;0;194;194
6;Greenoble_2num_5Q;ibm_brisbane;5;2;5;'00101;0;34;34
6;Greenoble_2num_5Q;ibm_brisbane;5;2;6;'00110;0;38;38
6;Greenoble_2num_5Q;ibm_brisbane;5;2;7;'00111;0;8;8
6;Greenoble_2num_5Q;ibm_brisbane;5;2;8;'01000;0;167;167
6;Greenoble_2num_5Q;ibm_brisbane;5;2;9;'01001;0;36;36
6;Greenoble_2num_5Q;ibm_brisbane;5;2;10;'01010;0;52;52
6;Greenoble_2num_5Q;ibm_brisbane;5;2;11;'01011;0;10;10
6;Greenoble_2num_5Q;ibm_brisbane;5;2;12;'01100;0;239;239
6;Greenoble_2num_5Q;ibm_brisbane;5;2;13;'01101;0;50;50
6;Greenoble_2num_5Q;ibm_brisbane;5;2;14;'01110;0;60;60
6;Greenoble_2num_5Q;ibm_brisbane;5;2;15;'01111;0;13;13
6;Greenoble_2num_5Q;ibm_brisbane;5;2;16;'10000;0;50;50
6;Greenoble_2num_5Q;ibm_brisbane;5;2;17;'10001;0;65;65
6;Greenoble_2num_5Q;ibm_brisbane;5;2;18;'10010;0;43;43
6;Greenoble_2num_5Q;ibm_brisbane;5;2;19;'10011;0;70;70
6;Greenoble_2num_5Q;ibm_brisbane;5;2;20;'10100;0;23;23
6;Greenoble_2num_5Q;ibm_brisbane;5;2;21;'10101;0;34;34
6;Greenoble_2num_5Q;ibm_brisbane;5;2;22;'10110;0;30;30
6;Greenoble_2num_5Q;ibm_brisbane;5;2;23;'10111;0;64;64
6;Greenoble_2num_5Q;ibm_brisbane;5;2;24;'11000;0;170;170
6;Greenoble_2num_5Q;ibm_brisbane;5;2;25;'11001;0;211;211
6;Greenoble_2num_5Q;ibm_brisbane;5;2;26;'11010;0;174;174
6;Greenoble_2num_5Q;ibm_brisbane;5;2;27;'11011;0;311;311
6;Greenoble_2num_5Q;ibm_brisbane;5;2;28;'11100;0;107;107
6;Greenoble_2num_5Q;ibm_brisbane;5;2;29;'11101;0;152;152
6;Greenoble_2num_5Q;ibm_brisbane;5;2;30;'11110;0;122;122
6;Greenoble_2num_5Q;ibm_brisbane;5;2;31;'11111;1653;166;1487
7;Greenoble_2num_5Q;ibm_brisbane;5;2;0;'00000;1653;380;1273
7;Greenoble_2num_5Q;ibm_brisbane;5;2;1;'00001;0;248;248
7;Greenoble_2num_5Q;ibm_brisbane;5;2;2;'00010;0;113;113
7;Greenoble_2num_5Q;ibm_brisbane;5;2;3;'00011;0;143;143
7;Greenoble_2num_5Q;ibm_brisbane;5;2;4;'00100;0;46;46
7;Greenoble_2num_5Q;ibm_brisbane;5;2;5;'00101;0;42;42
7;Greenoble_2num_5Q;ibm_brisbane;5;2;6;'00110;0;36;36
7;Greenoble_2num_5Q;ibm_brisbane;5;2;7;'00111;0;29;29
7;Greenoble_2num_5Q;ibm_brisbane;5;2;8;'01000;0;236;236
7;Greenoble_2num_5Q;ibm_brisbane;5;2;9;'01001;0;167;167
7;Greenoble_2num_5Q;ibm_brisbane;5;2;10;'01010;0;81;81
7;Greenoble_2num_5Q;ibm_brisbane;5;2;11;'01011;0;89;89
7;Greenoble_2num_5Q;ibm_brisbane;5;2;12;'01100;0;21;21
7;Greenoble_2num_5Q;ibm_brisbane;5;2;13;'01101;0;26;26
7;Greenoble_2num_5Q;ibm_brisbane;5;2;14;'01110;0;27;27
7;Greenoble_2num_5Q;ibm_brisbane;5;2;15;'01111;0;25;25
7;Greenoble_2num_5Q;ibm_brisbane;5;2;16;'10000;0;20;20
7;Greenoble_2num_5Q;ibm_brisbane;5;2;17;'10001;0;17;17
7;Greenoble_2num_5Q;ibm_brisbane;5;2;18;'10010;0;79;79
7;Greenoble_2num_5Q;ibm_brisbane;5;2;19;'10011;0;39;39
7;Greenoble_2num_5Q;ibm_brisbane;5;2;20;'10100;0;28;28
7;Greenoble_2num_5Q;ibm_brisbane;5;2;21;'10101;0;31;31
7;Greenoble_2num_5Q;ibm_brisbane;5;2;22;'10110;0;567;567
7;Greenoble_2num_5Q;ibm_brisbane;5;2;23;'10111;0;247;247
7;Greenoble_2num_5Q;ibm_brisbane;5;2;24;'11000;0;4;4
7;Greenoble_2num_5Q;ibm_brisbane;5;2;25;'11001;0;12;12
7;Greenoble_2num_5Q;ibm_brisbane;5;2;26;'11010;0;65;65
7;Greenoble_2num_5Q;ibm_brisbane;5;2;27;'11011;0;32;32
7;Greenoble_2num_5Q;ibm_brisbane;5;2;28;'11100;0;20;20
7;Greenoble_2num_5Q;ibm_brisbane;5;2;29;'11101;0;12;12
7;Greenoble_2num_5Q;ibm_brisbane;5;2;30;'11110;0;290;290
7;Greenoble_2num_5Q;ibm_brisbane;5;2;31;'11111;1653;134;1519
8;Greenoble_2num_5Q;ibm_brisbane;5;2;0;'00000;1653;428;1225
8;Greenoble_2num_5Q;ibm_brisbane;5;2;1;'00001;0;23;23
8;Greenoble_2num_5Q;ibm_brisbane;5;2;2;'00010;0;106;106
8;Greenoble_2num_5Q;ibm_brisbane;5;2;3;'00011;0;8;8
8;Greenoble_2num_5Q;ibm_brisbane;5;2;4;'00100;0;247;247
8;Greenoble_2num_5Q;ibm_brisbane;5;2;5;'00101;0;13;13
8;Greenoble_2num_5Q;ibm_brisbane;5;2;6;'00110;0;64;64
8;Greenoble_2num_5Q;ibm_brisbane;5;2;7;'00111;0;4;4
8;Greenoble_2num_5Q;ibm_brisbane;5;2;8;'01000;0;219;219
8;Greenoble_2num_5Q;ibm_brisbane;5;2;9;'01001;0;17;17
8;Greenoble_2num_5Q;ibm_brisbane;5;2;10;'01010;0;40;40
8;Greenoble_2num_5Q;ibm_brisbane;5;2;11;'01011;0;5;5
8;Greenoble_2num_5Q;ibm_brisbane;5;2;12;'01100;0;287;287
8;Greenoble_2num_5Q;ibm_brisbane;5;2;13;'01101;0;22;22
8;Greenoble_2num_5Q;ibm_brisbane;5;2;14;'01110;0;57;57
8;Greenoble_2num_5Q;ibm_brisbane;5;2;15;'01111;0;5;5
8;Greenoble_2num_5Q;ibm_brisbane;5;2;16;'10000;0;23;23
8;Greenoble_2num_5Q;ibm_brisbane;5;2;17;'10001;0;92;92
8;Greenoble_2num_5Q;ibm_brisbane;5;2;18;'10010;0;10;10
8;Greenoble_2num_5Q;ibm_brisbane;5;2;19;'10011;0;114;114
8;Greenoble_2num_5Q;ibm_brisbane;5;2;20;'10100;0;14;14
8;Greenoble_2num_5Q;ibm_brisbane;5;2;21;'10101;0;57;57
8;Greenoble_2num_5Q;ibm_brisbane;5;2;22;'10110;0;21;21
8;Greenoble_2num_5Q;ibm_brisbane;5;2;23;'10111;0;76;76
8;Greenoble_2num_5Q;ibm_brisbane;5;2;24;'11000;0;52;52
8;Greenoble_2num_5Q;ibm_brisbane;5;2;25;'11001;0;327;327
8;Greenoble_2num_5Q;ibm_brisbane;5;2;26;'11010;0;61;61
8;Greenoble_2num_5Q;ibm_brisbane;5;2;27;'11011;0;403;403
8;Greenoble_2num_5Q;ibm_brisbane;5;2;28;'11100;0;32;32
8;Greenoble_2num_5Q;ibm_brisbane;5;2;29;'11101;0;187;187
8;Greenoble_2num_5Q;ibm_brisbane;5;2;30;'11110;0;38;38
8;Greenoble_2num_5Q;ibm_brisbane;5;2;31;'11111;1653;254;1399
9;Greenoble_2num_5Q;ibm_brisbane;5;2;0;'00000;1653;385;1268
9;Greenoble_2num_5Q;ibm_brisbane;5;2;1;'00001;0;66;66
9;Greenoble_2num_5Q;ibm_brisbane;5;2;2;'00010;0;83;83
9;Greenoble_2num_5Q;ibm_brisbane;5;2;3;'00011;0;13;13
9;Greenoble_2num_5Q;ibm_brisbane;5;2;4;'00100;0;241;241
9;Greenoble_2num_5Q;ibm_brisbane;5;2;5;'00101;0;38;38
9;Greenoble_2num_5Q;ibm_brisbane;5;2;6;'00110;0;65;65
9;Greenoble_2num_5Q;ibm_brisbane;5;2;7;'00111;0;8;8
9;Greenoble_2num_5Q;ibm_brisbane;5;2;8;'01000;0;213;213
9;Greenoble_2num_5Q;ibm_brisbane;5;2;9;'01001;0;42;42
9;Greenoble_2num_5Q;ibm_brisbane;5;2;10;'01010;0;48;48
9;Greenoble_2num_5Q;ibm_brisbane;5;2;11;'01011;0;17;17
9;Greenoble_2num_5Q;ibm_brisbane;5;2;12;'01100;0;238;238
9;Greenoble_2num_5Q;ibm_brisbane;5;2;13;'01101;0;44;44
9;Greenoble_2num_5Q;ibm_brisbane;5;2;14;'01110;0;74;74
9;Greenoble_2num_5Q;ibm_brisbane;5;2;15;'01111;0;18;18
9;Greenoble_2num_5Q;ibm_brisbane;5;2;16;'10000;0;33;33
9;Greenoble_2num_5Q;ibm_brisbane;5;2;17;'10001;0;85;85
9;Greenoble_2num_5Q;ibm_brisbane;5;2;18;'10010;0;36;36
9;Greenoble_2num_5Q;ibm_brisbane;5;2;19;'10011;0;108;108
9;Greenoble_2num_5Q;ibm_brisbane;5;2;20;'10100;0;20;20
9;Greenoble_2num_5Q;ibm_brisbane;5;2;21;'10101;0;46;46
9;Greenoble_2num_5Q;ibm_brisbane;5;2;22;'10110;0;30;30
9;Greenoble_2num_5Q;ibm_brisbane;5;2;23;'10111;0;49;49
9;Greenoble_2num_5Q;ibm_brisbane;5;2;24;'11000;0;121;121
9;Greenoble_2num_5Q;ibm_brisbane;5;2;25;'11001;0;305;305
9;Greenoble_2num_5Q;ibm_brisbane;5;2;26;'11010;0;120;120
9;Greenoble_2num_5Q;ibm_brisbane;5;2;27;'11011;0;328;328
9;Greenoble_2num_5Q;ibm_brisbane;5;2;28;'11100;0;70;70
9;Greenoble_2num_5Q;ibm_brisbane;5;2;29;'11101;0;148;148
9;Greenoble_2num_5Q;ibm_brisbane;5;2;30;'11110;0;74;74
9;Greenoble_2num_5Q;ibm_brisbane;5;2;31;'11111;1653;140;1513
10;Greenoble_2num_5Q;ibm_brisbane;5;2;0;'00000;1653;405;1248
10;Greenoble_2num_5Q;ibm_brisbane;5;2;1;'00001;0;26;26
10;Greenoble_2num_5Q;ibm_brisbane;5;2;2;'00010;0;105;105
10;Greenoble_2num_5Q;ibm_brisbane;5;2;3;'00011;0;8;8
10;Greenoble_2num_5Q;ibm_brisbane;5;2;4;'00100;0;229;229
10;Greenoble_2num_5Q;ibm_brisbane;5;2;5;'00101;0;17;17
10;Greenoble_2num_5Q;ibm_brisbane;5;2;6;'00110;0;68;68
10;Greenoble_2num_5Q;ibm_brisbane;5;2;7;'00111;0;5;5
10;Greenoble_2num_5Q;ibm_brisbane;5;2;8;'01000;0;194;194
10;Greenoble_2num_5Q;ibm_brisbane;5;2;9;'01001;0;25;25
10;Greenoble_2num_5Q;ibm_brisbane;5;2;10;'01010;0;53;53
10;Greenoble_2num_5Q;ibm_brisbane;5;2;11;'01011;0;12;12
10;Greenoble_2num_5Q;ibm_brisbane;5;2;12;'01100;0;264;264
10;Greenoble_2num_5Q;ibm_brisbane;5;2;13;'01101;0;30;30
10;Greenoble_2num_5Q;ibm_brisbane;5;2;14;'01110;0;72;72
10;Greenoble_2num_5Q;ibm_brisbane;5;2;15;'01111;0;8;8
10;Greenoble_2num_5Q;ibm_brisbane;5;2;16;'10000;0;27;27
10;Greenoble_2num_5Q;ibm_brisbane;5;2;17;'10001;0;91;91
10;Greenoble_2num_5Q;ibm_brisbane;5;2;18;'10010;0;16;16
10;Greenoble_2num_5Q;ibm_brisbane;5;2;19;'10011;0;98;98
10;Greenoble_2num_5Q;ibm_brisbane;5;2;20;'10100;0;20;20
10;Greenoble_2num_5Q;ibm_brisbane;5;2;21;'10101;0;48;48
10;Greenoble_2num_5Q;ibm_brisbane;5;2;22;'10110;0;11;11
10;Greenoble_2num_5Q;ibm_brisbane;5;2;23;'10111;0;88;88
10;Greenoble_2num_5Q;ibm_brisbane;5;2;24;'11000;0;52;52
10;Greenoble_2num_5Q;ibm_brisbane;5;2;25;'11001;0;344;344
10;Greenoble_2num_5Q;ibm_brisbane;5;2;26;'11010;0;51;51
10;Greenoble_2num_5Q;ibm_brisbane;5;2;27;'11011;0;394;394
10;Greenoble_2num_5Q;ibm_brisbane;5;2;28;'11100;0;46;46
10;Greenoble_2num_5Q;ibm_brisbane;5;2;29;'11101;0;219;219
10;Greenoble_2num_5Q;ibm_brisbane;5;2;30;'11110;0;32;32
10;Greenoble_2num_5Q;ibm_brisbane;5;2;31;'11111;1653;248;1405
